집계구코드,행정동,75세이상인구_2026,안전센터_도로거리_m,하차후_도보거리_m,하차후_표고차_m,t1_출동_분,t2_접근_들것_분,t3_이송_분,총_도달시간_분,평지기준_도달시간_분,지연_분,지연_t1_분,지연_t2_분,지연_t3_분,위험도_거리기준,위험도_시간기준,구급차_분,oa_lon,oa_lat,면적_ha,산지포함_의심,최근접AED_m,최근접AED,AED_왕복_분,설치후_분,단축_분
21030510010008,초량1동,13.4,984.0,36.4,-0.7,3.78,1.45,8.16,17.4,17.02,0.38,0.08,0.0,0.3,0.087,0.046,5.2299999999999995,129.03810262742405,35.112897511263995,1.3651373413085937,False,155.16673651615304,초량1동행정복지센터,5.43,5.2299999999999995,0.0
21030530020402,초량3동,8.9,770.0,49.8,-2.8,4.9,2.06,12.79,23.75,22.84,0.91,0.18,0.08,0.65,0.045,0.046,6.960000000000001,129.038267989556,35.12407185912456,1.0243177978515625,False,217.87946769901993,구봉경로당,7.23,6.960000000000001,0.0
21030530020101,초량3동,36.4,209.0,28.8,-1.2,2.24,1.16,10.9,18.29,17.83,0.47,0.06,0.01,0.39,0.05,0.041,3.4000000000000004,129.04191676978482,35.12139838879288,0.7513177978515625,False,502.12365450971566,구봉경로당,,3.4000000000000004,0.0
21030530020501,초량3동,10.5,571.0,25.6,0.5,3.82,1.02,12.4,21.24,20.75,0.49,0.13,0.0,0.37,0.039,0.037,4.84,129.04009126215956,35.123131431848186,0.46041390380859376,False,320.68329062112576,구봉경로당,10.16,4.84,0.0
21030530020503,초량3동,9.7,806.0,23.1,-1.1,3.89,0.93,12.49,21.3,20.77,0.53,0.13,0.01,0.39,0.051,0.035,4.82,129.04130206808435,35.1242743751962,0.34735360107421875,False,463.2189081741676,구봉경로당,,4.82,0.0
21030530020502,초량3동,9.7,764.0,38.7,1.3,3.82,1.55,12.4,21.77,21.27,0.5,0.13,0.01,0.37,0.049,0.034,5.37,129.04034297496352,35.12360477376505,0.43129815673828126,False,355.3676681182954,구봉경로당,11.15,5.37,0.0
21030700020201,좌천동,7.2,1106.0,20.3,0.1,4.57,0.8,13.71,23.09,22.4,0.69,0.06,0.0,0.63,0.053,0.034,5.37,129.05352551684334,35.1323196558684,0.8145170288085938,False,285.40878057770755,누림재가복지센터,9.15,5.37,0.0
21030530020005,초량3동,17.8,651.0,14.9,0.2,2.73,0.59,11.71,19.03,18.61,0.43,0.05,0.0,0.37,0.076,0.033,3.32,129.04486946730643,35.12514081999887,4.119049523925781,False,801.1898893614817,구봉경로당,,3.32,0.0
21030530010601,초량3동,12.1,411.0,20.3,0.3,3.28,0.81,12.77,20.86,20.37,0.48,0.03,0.0,0.45,0.033,0.033,4.09,129.0454770129214,35.123113976771144,0.4237751953125,False,808.9355669808702,구봉경로당,,4.09,0.0
21030530020103,초량3동,10.5,493.0,35.3,-1.8,2.93,1.43,11.63,19.98,19.47,0.51,0.06,0.02,0.43,0.034,0.023,4.36,129.04135223862812,35.12204989581545,0.5109457153320313,False,436.2015850085102,구봉경로당,,4.36,0.0
21030530020102,초량3동,17.0,348.0,34.2,-1.8,2.24,1.4,10.9,18.54,18.04,0.5,0.06,0.04,0.39,0.039,0.019,3.64,129.04104748905917,35.12145567244957,0.5246583374023438,False,424.4700575305317,구봉경로당,,3.64,0.0
21030530010001,초량3동,4.9,1069.0,4.4,-0.0,4.14,0.2,11.96,20.3,19.88,0.42,0.02,0.0,0.4,0.034,0.019,4.34,129.04647672189077,35.11629434759274,142.09530076904298,True,837.0204100312369,빛과소금복지재단,,4.34,0.0
21030530010201,초량3동,0.0,224.0,19.6,1.6,2.55,0.88,11.84,19.27,18.74,0.53,0.0,0.1,0.43,0.0,0.0,3.4299999999999997,129.04400999513177,35.12130853806479,0.46901475830078126,False,689.6938475103279,구봉경로당,,3.4299999999999997,0.0
21030530010002,초량3동,4.0,0.0,4.6,-0.6,1.5,0.26,10.74,16.49,16.06,0.43,0.0,0.06,0.37,0.0,0.0,1.76,129.04329325035772,35.12029776942029,11.380077209472656,False,661.6881648996197,구봉경로당,,1.76,0.0
