2024,21030530020503,in_age_011,39
2024,21030700010016,in_age_017,9
2024,21030530020101,in_age_002,45
2024,21030700010012,in_age_012,43
2024,21030660040202,in_age_012,64
2024,21030590010007,in_age_018,11
2024,21030510010005,in_age_018,8
2024,21030710020003,in_age_016,33
2024,21030570010009,in_age_016,51
2024,21030520010008,in_age_014,48
2024,21030550010009,in_age_016,43
2024,21030700010016,in_age_016,34
2024,21030530020007,in_age_016,52
2024,21030530020001,in_age_007,21
2024,21030680010202,in_age_002,29
2024,21030530020001,in_age_013,47
2024,21030660040203,in_age_012,43
2024,21030570010101,in_age_010,42
2024,21030560010006,in_age_016,29
2024,21030700010002,in_age_014,74
2024,21030560010005,in_age_013,52
2024,21030550010005,in_age_003,18
2024,21030570010010,in_age_001,5
2024,21030550010010,in_age_017,44
2024,21030530020503,in_age_014,20
2024,21030570010003,in_age_014,56
2024,21030570010011,in_age_018,16
2024,21030660020002,in_age_017,9
2024,21030700010002,in_age_005,12
2024,21030570010008,in_age_019,6
2024,21030660010001,in_age_014,63
2024,21030530010901,in_age_017,13
2024,21030700010012,in_age_008,22
2024,21030520010009,in_age_014,57
2024,21030510010001,in_age_002,6
2024,21030570010012,in_age_017,27
2024,21030700010007,in_age_010,35
2024,21030700010007,in_age_001,N/A
2024,21030660040001,in_age_003,N/A
2024,21030530020402,in_age_013,16
2024,21030680010001,in_age_003,5
2024,21030570010012,in_age_015,41
2024,21030510010004,in_age_014,43
2024,21030510010002,in_age_017,15
2024,21030520010002,in_age_009,45
2024,21030560010004,in_age_005,16
2024,21030700010002,in_age_010,40
2024,21030560010005,in_age_017,22
2024,21030680010203,in_age_011,65
2024,21030700010012,in_age_004,7
2024,21030530020002,in_age_008,24
2024,21030600010002,in_age_012,52
2024,21030560010001,in_age_017,40
2024,21030550010008,in_age_018,13
2024,21030530020401,in_age_011,46
2024,21030570010009,in_age_003,12
2024,21030570010006,in_age_010,24
2024,21030600010004,in_age_015,24
2024,21030680010203,in_age_008,88
2024,21030660040204,in_age_019,N/A
2024,21030520010008,in_age_013,43
2024,21030660040202,in_age_013,72
2024,21030710020015,in_age_020,N/A
2024,21030510010005,in_age_001,N/A
